Bedrijfsnaam Aflopend sorteren,Bedrag in €,Land,Sector,Type,Bedrag in € (num)
Symrise AG,7.320.092,Duitsland,Basic materials,Bedrijfsobligaties,7320092
Synchrony Financial,5.177.701,Verenigde Staten,Financial,Aandelen,5177701
Synopsys Inc,17.429.054,Verenigde Staten,Technology,Aandelen,17429054
Synthomer PLC,9.611.855,Verenigd Koninkrijk,Basic materials,Bedrijfsobligaties,9611855
Sysco Corp,7.566.871,Verenigde Staten,"Consumer, non-cyclical",Aandelen,7566871
Sysmex Corp,1.495.096,Japan,"Consumer, non-cyclical",Aandelen,1495096
T Rowe Price Group Inc,4.354.557,Verenigde Staten,Financial,Aandelen,4354557
T-Mobile US Inc,39.785.567,Verenigde Staten,Communications,Aandelen,39785567
T&D Holdings Inc,2.903.362,Japan,Financial,Aandelen,2903362
TAG Immobilien AG,4.022.747,Duitsland,Financial,Bedrijfsobligaties,4022747
Taisei Corp,2.555.248,Japan,Industrial,Aandelen,2555248
Taiwan Business Bank,2.353.658,Taiwan,Financial,Aandelen,2353658
Taiwan Cooperative Financial Holding Co Ltd,5.193.633,Taiwan,Financial,Aandelen,5193633
Taiwan High Speed Rail Corp,1.176.991,Taiwan,Industrial,Aandelen,1176991
Taiwan Mobile Co Ltd,4.212.484,Taiwan,Communications,Aandelen,4212484
Taiwan Semiconductor Manufacturing Co Ltd,100.066.040,Taiwan,Technology,Aandelen,100066040
Takeda Pharmaceutical Co Ltd,11.052.951,Japan,"Consumer, non-cyclical",Aandelen,11052951
Takeda Pharmaceutical Co Ltd,40.620.599,Japan,"Consumer, non-cyclical",Bedrijfsobligaties,40620599
Talanx AG,5.307.917,Duitsland,Financial,Bedrijfsobligaties,5307917
Talanx AG,969.332,Duitsland,Financial,Aandelen,969332
Target Corp,7.798.556,Verenigde Staten,"Consumer, cyclical",Aandelen,7798556
Tata Consultancy Services Ltd,16.642.600,India,Technology,Aandelen,16642600
Tata Consumer Products Ltd,4.552.432,India,"Consumer, non-cyclical",Aandelen,4552432
Tata Elxsi Ltd,986.512,India,Technology,Aandelen,986512
Tata Motors Ltd,9.871.215,India,"Consumer, cyclical",Aandelen,9871215
TE Connectivity PLC,12.387.097,Zwitserland,Industrial,Aandelen,12387097
TeamSystem SpA,1.473.663,Italië,Technology,Bedrijfsobligaties,1473663
Tech Mahindra Ltd,4.963.936,India,Technology,Aandelen,4963936
Techem Verwaltungsgesellschaft 675 mbH,3.195.471,Duitsland,"Consumer, non-cyclical",Bedrijfsobligaties,3195471
Techtronic Industries Co Ltd,4.508.171,Hongkong,Industrial,Aandelen,4508171
TEGNA Inc,2.305.755,Verenigde Staten,Communications,Bedrijfsobligaties,2305755
Tele2 AB,6.158.479,Zweden,Communications,Bedrijfsobligaties,6158479
Tele2 AB,1.051.035,Zweden,Communications,Aandelen,1051035
Telecom Italia Capital SA,2.401.424,Italië,Communications,Bedrijfsobligaties,2401424
Telecom Italia Finance SA,9.353.970,Italië,Communications,Bedrijfsobligaties,9353970
Telecom Italia SpA/Milano,628.866,Italië,Communications,Aandelen,628866
Telecom Italia SpA/Milano,27.524.982,Italië,Communications,Bedrijfsobligaties,27524982
Teledyne Technologies Inc,5.251.916,Verenigde Staten,Industrial,Aandelen,5251916
Teleflex Inc,10.046.681,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,10046681
Telefonaktiebolaget LM Ericsson,2.592.091,Zweden,Communications,Aandelen,2592091
Telefonica Brasil SA,3.420.094,Brazilië,Communications,Aandelen,3420094
Telefonica Emisiones SAU,22.943.703,Spanje,Communications,Bedrijfsobligaties,22943703
Telefonica Europe BV,69.811.979,Spanje,Communications,Bedrijfsobligaties,69811979
Telefonica SA,2.138.426,Spanje,Communications,Aandelen,2138426
Telenet Finance Luxembourg Notes Sarl,8.512.494,België,Communications,Bedrijfsobligaties,8512494
Telenor ASA,24.119.334,Noorwegen,Communications,Bedrijfsobligaties,24119334
Telenor ASA,1.129.904,Noorwegen,Communications,Aandelen,1129904
Teleperformance SE,14.154.285,Frankrijk,Technology,Bedrijfsobligaties,14154285
Teleperformance SE,453.768,Frankrijk,Technology,Aandelen,453768
Telia Co AB,1.015.894,Zweden,Communications,Aandelen,1015894
Telia Co AB,14.794.570,Zweden,Communications,Bedrijfsobligaties,14794570
Telkom Indonesia Persero Tbk PT,5.539.195,Indonesië,Communications,Aandelen,5539195
Telstra Group Ltd,7.861.806,Australië,Communications,Bedrijfsobligaties,7861806
Telstra Group Ltd,3.073.624,Australië,Communications,Aandelen,3073624
TELUS Corp,1.406.465,Canada,Communications,Aandelen,1406465
TELUS Corp,2.048.736,Canada,Communications,Bedrijfsobligaties,2048736
Tencent Holdings Ltd,122.635.419,China,Communications,Aandelen,122635419
Tencent Music Entertainment Group,10.910.665,China,Communications,Aandelen,10910665
Tenet Healthcare Corp,21.086.266,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,21086266
Tenneco Inc,3.013.949,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,3013949
TenneT Holding BV,27.437.992,Nederland,Utilities,Bedrijfsobligaties,27437992
Tennet Netherlands BV,52.405.576,Nederland,Utilities,Bedrijfsobligaties,52405576
Teollisuuden Voima Oyj,13.395.249,Finland,Utilities,Bedrijfsobligaties,13395249
Teradyne Inc,4.160.711,Verenigde Staten,Technology,Aandelen,4160711
Terega SA,6.405.524,Frankrijk,Utilities,Bedrijfsobligaties,6405524
Terex Corp,3.843.627,Verenigde Staten,Industrial,Bedrijfsobligaties,3843627
Terna - Rete Elettrica Nazionale,1.607.126,Italië,Utilities,Aandelen,1607126
Terna - Rete Elettrica Nazionale,48.144.622,Italië,Utilities,Bedrijfsobligaties,48144622
TerraForm Power Operating LLC,4.005.345,Verenigde Staten,Energy,Bedrijfsobligaties,4005345
Terumo Corp,5.238.523,Japan,"Consumer, non-cyclical",Aandelen,5238523
Tesco Corporate Treasury Services PLC,69.562.878,Verenigd Koninkrijk,"Consumer, non-cyclical",Bedrijfsobligaties,69562878
Tesco PLC,4.598.282,Verenigd Koninkrijk,"Consumer, non-cyclical",Aandelen,4598282
Tesla Inc,245.801.854,Verenigde Staten,"Consumer, cyclical",Aandelen,245801854
Texas Instruments Inc,41.444.953,Verenigde Staten,Technology,Aandelen,41444953
Thermo Fisher Scientific Inc,62.666.235,Verenigde Staten,"Consumer, non-cyclical",Aandelen,62666235
Thomson Reuters Corp,4.676.108,Verenigde Staten,Communications,Aandelen,4676108
Thor Industries Inc,8.993.757,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,8993757
Tianqi Lithium Corp,586.936,China,Basic materials,Aandelen,586936
TIM SA/Brazil,2.256.658,Brazilië,Communications,Aandelen,2256658
Timken Co/The,11.122.618,Verenigde Staten,Industrial,Bedrijfsobligaties,11122618
Tingyi Cayman Islands Holding Corp,1.543.282,China,"Consumer, non-cyclical",Aandelen,1543282
TIS Inc,1.688.700,Japan,Technology,Aandelen,1688700
Titan Co Ltd,8.397.781,India,"Consumer, cyclical",Aandelen,8397781
TMBThanachart Bank PCL,792.917,Thailand,Financial,Aandelen,792917
TMX Group Ltd,1.943.949,Canada,Financial,Aandelen,1943949
Toast Inc,3.038.347,Verenigde Staten,"Consumer, non-cyclical",Aandelen,3038347
Toho Co Ltd/Tokyo,1.719.012,Japan,"Consumer, cyclical",Aandelen,1719012
Tokio Marine Holdings Inc,18.662.867,Japan,Financial,Aandelen,18662867
Tokyo Electron Ltd,19.139.987,Japan,Technology,Aandelen,19139987
Tokyu Corp,1.473.099,Japan,Industrial,Aandelen,1473099
Tongcheng Travel Holdings Ltd,2.246.161,China,Communications,Aandelen,2246161
TopBuild Corp,9.018.921,Verenigde Staten,Industrial,Bedrijfsobligaties,9018921
TOPPAN Holdings Inc,1.489.308,Japan,"Consumer, non-cyclical",Aandelen,1489308
Toray Industries Inc,2.107.084,Japan,Basic materials,Aandelen,2107084
Toromont Industries Ltd,1.679.409,Canada,"Consumer, cyclical",Aandelen,1679409
Toronto-Dominion Bank/The,25.899.770,Canada,Financial,Bedrijfsobligaties,25899770
Toronto-Dominion Bank/The,26.755.799,Canada,Financial,Aandelen,26755799
Torrent Pharmaceuticals Ltd,2.449.305,India,"Consumer, non-cyclical",Aandelen,2449305
TOTVS SA,2.606.410,Brazilië,Technology,Aandelen,2606410
Toucan FinCo Ltd/Toucan FinCo Can Inc/Toucan FinCo US LLC,5.978.998,Canada,Industrial,Bedrijfsobligaties,5978998
Toyota Finance Australia Ltd,14.593.556,Australië,"Consumer, cyclical",Bedrijfsobligaties,14593556
Toyota Motor Corp,43.758.151,Japan,"Consumer, cyclical",Aandelen,43758151
Toyota Motor Credit Corp,7.513.214,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,7513214
Toyota Motor Finance Netherlands BV,32.042.577,Japan,"Consumer, cyclical",Bedrijfsobligaties,32042577
Toyota Tsusho Corp,4.233.669,Japan,"Consumer, cyclical",Aandelen,4233669
Tractor Supply Co,10.299.084,Verenigde Staten,"Consumer, cyclical",Aandelen,10299084
Trade Desk Inc/The,4.148.915,Verenigde Staten,Communications,Aandelen,4148915
Tradeweb Markets Inc,2.414.358,Verenigde Staten,Financial,Aandelen,2414358
Trane Technologies plc,49.247.580,Verenigde Staten,Industrial,Aandelen,49247580
TransAlta Corp,3.934.327,Canada,Utilities,Bedrijfsobligaties,3934327
TransDigm Group Inc,13.997.933,Verenigde Staten,Industrial,Aandelen,13997933
TransDigm Inc,48.556.481,Verenigde Staten,Industrial,Bedrijfsobligaties,48556481
Transmission Finance DAC,7.519.588,Finland,Utilities,Bedrijfsobligaties,7519588
TransUnion,3.121.322,Verenigde Staten,"Consumer, non-cyclical",Aandelen,3121322
Transurban Finance Co Pty Ltd,26.706.354,Australië,"Consumer, non-cyclical",Bedrijfsobligaties,26706354
Transurban Group,6.797.622,Australië,"Consumer, non-cyclical",Aandelen,6797622
Travelers Cos Inc/The,12.080.602,Verenigde Staten,Financial,Aandelen,12080602
Trelleborg AB,838.967,Zweden,Industrial,Aandelen,838967
Trend Micro Inc/Japan,1.671.066,Japan,Communications,Aandelen,1671066
Trent Ltd,6.037.536,India,"Consumer, cyclical",Aandelen,6037536
TriMas Corp,5.300.212,Verenigde Staten,Industrial,Bedrijfsobligaties,5300212
Trimble Inc,13.135.574,Verenigde Staten,Industrial,Aandelen,13135574
TriNet Group Inc,9.498.742,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,9498742
Trinity Industries Inc,2.682.240,Verenigde Staten,Industrial,Bedrijfsobligaties,2682240
Trip.com Group Ltd,29.800.000,China,Communications,Aandelen,29800000
Trivium Packaging Finance BV,11.714.247,Nederland,Industrial,Bedrijfsobligaties,11714247
Truist Financial Corp,11.434.864,Verenigde Staten,Financial,Aandelen,11434864
Tryg A/S,993.573,Denemarken,Financial,Aandelen,993573
TS Financial Holding Co Ltd,7.278.980,Taiwan,Financial,Aandelen,7278980
TTM Technologies Inc,5.303.540,Verenigde Staten,Industrial,Bedrijfsobligaties,5303540
TUI AG,7.221.745,Duitsland,"Consumer, cyclical",Bedrijfsobligaties,7221745
Turkcell Iletisim Hizmetleri AS,1.675.547,Turkije,Communications,Aandelen,1675547
Turkiye Is Bankasi AS,1.771.882,Turkije,Financial,Aandelen,1771882
Twilio Inc,9.328.732,Verenigde Staten,Technology,Bedrijfsobligaties,9328732
Twilio Inc,2.723.981,Verenigde Staten,Technology,Aandelen,2723981
Tyco Electronics Group SA,14.620.108,Zwitserland,Industrial,Bedrijfsobligaties,14620108
Tyler Technologies Inc,16.849.759,Verenigde Staten,Technology,Aandelen,16849759
U-Haul Holding Co,906.800,Verenigde Staten,"Consumer, non-cyclical",Aandelen,906800
Uber Technologies Inc,47.363.117,Verenigde Staten,Communications,Aandelen,47363117
UBS AG/London,23.013.266,Zwitserland,Financial,Bedrijfsobligaties,23013266
UBS Group AG,42.954.629,Zwitserland,Financial,Bedrijfsobligaties,42954629
UBS Group AG,15.194.413,Zwitserland,Financial,Aandelen,15194413
UGI International LLC,8.295.659,Verenigde Staten,Utilities,Bedrijfsobligaties,8295659
UKG Inc,1.242.845,Verenigde Staten,Technology,Bedrijfsobligaties,1242845
Ulta Beauty Inc,4.638.301,Verenigde Staten,"Consumer, cyclical",Aandelen,4638301
Uni-President Enterprises Corp,8.082.644,Taiwan,"Consumer, non-cyclical",Aandelen,8082644
Unibail-Rodamco-Westfield SE,18.590.712,Frankrijk,Financial,Bedrijfsobligaties,18590712
UniCredit SpA,18.158.749,Italië,Financial,Bedrijfsobligaties,18158749
UniCredit SpA,12.037.581,Italië,Financial,Aandelen,12037581
Unilever Capital Corp,10.114.103,Verenigd Koninkrijk,"Consumer, non-cyclical",Bedrijfsobligaties,10114103
Unilever Finance Netherlands BV,26.270.334,Verenigd Koninkrijk,"Consumer, non-cyclical",Bedrijfsobligaties,26270334
Unilever PLC,52.037.108,Verenigd Koninkrijk,"Consumer, non-cyclical",Aandelen,52037108
Unimicron Technology Corp,4.175.471,Taiwan,Industrial,Aandelen,4175471
Union Bank of India Ltd,1.481.323,India,Financial,Aandelen,1481323
Union Pacific Corp,39.563.711,Verenigde Staten,Industrial,Aandelen,39563711
Unipol Assicurazioni SPA,868.135,Italië,Financial,Aandelen,868135
UNIQA Insurance Group AG,14.328.916,Oostenrijk,Financial,Bedrijfsobligaties,14328916
United Airlines Holdings Inc,1.477.230,Verenigde Staten,"Consumer, cyclical",Aandelen,1477230
United Airlines Inc,1.541.410,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,1541410
United Group BV,1.862.894,Slovenië,Communications,Bedrijfsobligaties,1862894
United Microelectronics Corp,9.837.126,Taiwan,Technology,Aandelen,9837126
United Overseas Bank Ltd,8.078.863,Singapore,Financial,Aandelen,8078863
United Parcel Service Inc,7.543.522,Verenigde Staten,Industrial,Bedrijfsobligaties,7543522
United Parcel Service Inc,11.698.963,Verenigde Staten,Industrial,Aandelen,11698963
United Rentals Inc,21.224.326,Verenigde Staten,"Consumer, non-cyclical",Aandelen,21224326
United Rentals North America Inc,9.409.847,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,9409847
United Spirits Ltd,2.694.011,India,"Consumer, non-cyclical",Aandelen,2694011
United Utilities Group PLC,1.188.719,Verenigd Koninkrijk,Utilities,Aandelen,1188719
UnitedHealth Group Inc,71.859.722,Verenigde Staten,"Consumer, non-cyclical",Aandelen,71859722
Uniti Group LP / Uniti Group Finance Inc / CSL Capital LLC,5.849.913,Verenigde Staten,Financial,Bedrijfsobligaties,5849913
Universal Music Group NV,3.601.135,Nederland,"Consumer, cyclical",Aandelen,3601135
Universal Music Group NV,8.511.276,Nederland,"Consumer, cyclical",Bedrijfsobligaties,8511276
Upbound Group Inc,2.984.483,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,2984483
Upjohn Finance BV,5.530.087,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,5530087
UPL Ltd,1.981.434,India,Basic materials,Aandelen,1981434
UPM-Kymmene OYJ,9.117.201,Finland,Basic materials,Bedrijfsobligaties,9117201
UPM-Kymmene OYJ,1.646.446,Finland,Basic materials,Aandelen,1646446
Urenco Finance NV,9.013.400,Verenigd Koninkrijk,Basic materials,Bedrijfsobligaties,9013400
US Bancorp,14.382.103,Verenigde Staten,Financial,Aandelen,14382103
US Foods Holding Corp,6.896.583,Verenigde Staten,"Consumer, non-cyclical",Aandelen,6896583
US Foods Inc,14.715.734,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,14715734
Vail Resorts Inc,7.291.007,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,7291007
Valeo SE,40.402.578,Frankrijk,"Consumer, cyclical",Bedrijfsobligaties,40402578
Vallourec SACA,1.543.520,Frankrijk,Industrial,Bedrijfsobligaties,1543520
Vanguard International Semiconductor Corp,1.981.868,Taiwan,Technology,Aandelen,1981868
Varex Imaging Corp,2.467.634,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,2467634
Varun Beverages Ltd,3.745.040,India,"Consumer, non-cyclical",Aandelen,3745040
VAT Group AG,1.199.956,Zwitserland,Industrial,Aandelen,1199956
Vattenfall AB,7.576.834,Zweden,Utilities,Bedrijfsobligaties,7576834
Veeva Systems Inc,8.779.344,Verenigde Staten,Technology,Aandelen,8779344
Veolia Environnement SA,83.500.359,Frankrijk,Utilities,Bedrijfsobligaties,83500359
Veolia Environnement SA,22.305.471,Frankrijk,Utilities,Aandelen,22305471
Veralto Corp,15.703.426,Verenigde Staten,Industrial,Aandelen,15703426
Verbund AG,568.242,Oostenrijk,Utilities,Aandelen,568242
VeriSign Inc,4.442.427,Verenigde Staten,Communications,Aandelen,4442427
Verisk Analytics Inc,17.969.587,Verenigde Staten,"Consumer, non-cyclical",Aandelen,17969587
Verizon Communications Inc,52.299.608,Verenigde Staten,Communications,Bedrijfsobligaties,52299608
Verizon Communications Inc,35.416.444,Verenigde Staten,Communications,Aandelen,35416444
Versuni Group BV,1.072.967,Nederland,"Consumer, cyclical",Bedrijfsobligaties,1072967
Vertiv Holdings Co,10.416.787,Verenigde Staten,Industrial,Aandelen,10416787
Vestas Wind Systems A/S,2.133.130,Denemarken,Energy,Aandelen,2133130
Vesteda Finance BV,11.823.876,Nederland,Financial,Bedrijfsobligaties,11823876
VF Corp,10.638.461,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,10638461
VIA Outlets BV,5.077.904,Nederland,Financial,Bedrijfsobligaties,5077904
Vibra Energia SA,2.688.232,Brazilië,Energy,Aandelen,2688232
Vicinity Centres Trust,20.708.168,Australië,Financial,Bedrijfsobligaties,20708168
Victoria PLC,338.165,Verenigd Koninkrijk,Industrial,Bedrijfsobligaties,338165
Victra Holdings LLC / Victra Finance Corp,2.797.922,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,2797922
Vier Gas Transport GmbH,11.824.998,Duitsland,Utilities,Bedrijfsobligaties,11824998
Vinci SA,7.754.151,Frankrijk,Industrial,Aandelen,7754151
Vipshop Holdings Ltd,4.390.484,China,Communications,Aandelen,4390484
Visa Inc,56.174.060,Verenigde Staten,Financial,Bedrijfsobligaties,56174060
Visa Inc,160.023.546,Verenigde Staten,Financial,Aandelen,160023546
Vivion Investments Sarl,16.336,Luxemburg,Financial,Bedrijfsobligaties,16336
VM Consolidated Inc,1.683.991,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,1683991
Vodacom Group Ltd,2.899.206,Zuid-Africa,Communications,Aandelen,2899206
Vodafone Group PLC,48.395.382,Verenigd Koninkrijk,Communications,Bedrijfsobligaties,48395382
Vodafone Group PLC,2.633.224,Verenigd Koninkrijk,Communications,Aandelen,2633224
Vodafone International Financing DAC,3.961.017,Verenigd Koninkrijk,Communications,Bedrijfsobligaties,3961017
Voltronic Power Technology Corp,1.320.157,Taiwan,Industrial,Aandelen,1320157
Volvo AB,5.163.933,Zweden,"Consumer, cyclical",Aandelen,5163933
Volvo Car AB,9.817.535,Zweden,"Consumer, cyclical",Bedrijfsobligaties,9817535
Volvo Treasury AB,53.413.890,Zweden,"Consumer, cyclical",Bedrijfsobligaties,53413890
Vonovia SE,28.183.172,Duitsland,Financial,Bedrijfsobligaties,28183172
VT Topco Inc,4.483.987,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,4483987
Vulcan Materials Co,7.755.427,Verenigde Staten,Industrial,Aandelen,7755427
VZ Secured Financing BV,13.591.120,Nederland,Communications,Bedrijfsobligaties,13591120
VZ Vendor Financing II BV,7.012.216,Nederland,Communications,Bedrijfsobligaties,7012216
W R Berkley Corp,4.331.019,Verenigde Staten,Financial,Aandelen,4331019
Wabash National Corp,2.397.339,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,2397339
WALT DISNEY CO/THE,39.526.374,Verenigde Staten,Communications,Aandelen,39526374
Wan Hai Lines Ltd,1.191.940,Taiwan,Industrial,Aandelen,1191940
Wand NewCo 3 Inc,521.820,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,521820
Want Want China Holdings Ltd,1.947.729,China,"Consumer, non-cyclical",Aandelen,1947729
Warner Bros Discovery Inc,8.587.067,Verenigde Staten,Communications,Aandelen,8587067
Waste Connections Inc,8.673.299,Verenigde Staten,Industrial,Aandelen,8673299
Waste Management Inc,40.677.074,Verenigde Staten,Industrial,Aandelen,40677074
Waste Pro USA Inc,3.698.866,Verenigde Staten,Industrial,Bedrijfsobligaties,3698866
Waters Corp,3.512.497,Verenigde Staten,"Consumer, non-cyclical",Aandelen,3512497
Watsco Inc,2.640.853,Verenigde Staten,"Consumer, cyclical",Aandelen,2640853
Watts Water Technologies Inc,9.319.633,Verenigde Staten,Industrial,Aandelen,9319633
Wells Fargo & Co,52.199.672,Verenigde Staten,Financial,Aandelen,52199672
WESCO Distribution Inc,8.509.367,Verenigde Staten,Industrial,Bedrijfsobligaties,8509367
Wesfarmers Ltd,11.727.272,Australië,"Consumer, cyclical",Bedrijfsobligaties,11727272
Wesfarmers Ltd,16.568.842,Australië,"Consumer, cyclical",Aandelen,16568842
West Japan Railway Co,2.347.266,Japan,Industrial,Aandelen,2347266
West Pharmaceutical Services Inc,3.532.860,Verenigde Staten,"Consumer, non-cyclical",Aandelen,3532860
Western Digital Corp,7.763.335,Verenigde Staten,Technology,Aandelen,7763335
Westinghouse Air Brake Technologies Corp,21.086.373,Verenigde Staten,Industrial,Aandelen,21086373
Westpac Banking Corp,21.148.360,Australië,Financial,Aandelen,21148360
Westpac Securities NZ Ltd/London,13.551.857,Nieuw-Zeeland,Financial,Bedrijfsobligaties,13551857
Wheaton Precious Metals Corp,9.688.097,Brazilië,Basic materials,Aandelen,9688097
Whirlpool Corp,2.829.602,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,2829602
Whirlpool Finance Luxembourg Sarl,6.672.351,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,6672351
Whitbread PLC,863.106,Verenigd Koninkrijk,"Consumer, cyclical",Aandelen,863106
Williams Scotsman Inc,8.794.730,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,8794730
Williams-Sonoma Inc,4.517.640,Verenigde Staten,"Consumer, cyclical",Aandelen,4517640
Willis Towers Watson PLC,6.495.048,Verenigde Staten,Financial,Aandelen,6495048
Windstream Services LLC,1.276.864,Verenigde Staten,Communications,Bedrijfsobligaties,1276864
Windstream Services LLC / Windstream Escrow Finance Corp,5.315.748,Verenigde Staten,Communications,Bedrijfsobligaties,5315748
Winnebago Industries Inc,1.552.608,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,1552608
Wipro Ltd,4.153.324,India,Technology,Aandelen,4153324
Wise PLC,1.036.304,Verenigd Koninkrijk,"Consumer, non-cyclical",Aandelen,1036304
WiseTech Global Ltd,2.871.996,Australië,Technology,Aandelen,2871996
Wistron Corp,7.713.216,Taiwan,Technology,Aandelen,7713216
Wiwynn Corp,6.942.573,Taiwan,Technology,Aandelen,6942573
Wolters Kluwer NV,3.698.681,Nederland,"Consumer, non-cyclical",Aandelen,3698681
Wolters Kluwer NV,33.514.836,Nederland,"Consumer, non-cyclical",Bedrijfsobligaties,33514836
Woolworths Group Ltd,16.474.571,Australië,"Consumer, non-cyclical",Bedrijfsobligaties,16474571
Woolworths Group Ltd,5.155.760,Australië,"Consumer, non-cyclical",Aandelen,5155760
Woori Financial Group Inc,6.886.184,Zuid-Korea,Financial,Aandelen,6886184
Workday Inc,9.909.881,Verenigde Staten,Technology,Aandelen,9909881
Worldline SA/France,5.718.469,Frankrijk,"Consumer, non-cyclical",Bedrijfsobligaties,5718469
WP Carey Inc,16.210.449,Verenigde Staten,Financial,Bedrijfsobligaties,16210449
WPC Eurobond BV,13.079.315,Verenigde Staten,Financial,Bedrijfsobligaties,13079315
WPG Holdings Ltd,2.085.718,Taiwan,Industrial,Aandelen,2085718
WPP Finance 2013,3.247.695,Verenigd Koninkrijk,Communications,Bedrijfsobligaties,3247695
WPP Finance SA,4.816.892,Verenigd Koninkrijk,Communications,Bedrijfsobligaties,4816892
WPP PLC,590.705,Verenigd Koninkrijk,Communications,Aandelen,590705
WSP Global Inc,4.801.515,Canada,Industrial,Aandelen,4801515
WUS Printed Circuit Kunshan Co Ltd,459.399,China,Industrial,Aandelen,459399
WuXi AppTec Co Ltd,4.926.766,China,"Consumer, non-cyclical",Aandelen,4926766
WW Grainger Inc,8.345.497,Verenigde Staten,"Consumer, cyclical",Aandelen,8345497
Xcel Energy Inc,8.871.225,Verenigde Staten,Utilities,Aandelen,8871225
Xero Ltd,3.666.398,Nieuw-Zeeland,Technology,Aandelen,3666398
XHR LP,4.567.502,Verenigde Staten,Financial,Bedrijfsobligaties,4567502
Xiaomi Corp,59.837.103,China,Communications,Aandelen,59837103
XP Inc,4.300.111,Brazilië,Financial,Aandelen,4300111
Xylem Inc/NY,29.359.404,Verenigde Staten,Industrial,Aandelen,29359404
Yadea Group Holdings Ltd,1.450.418,China,"Consumer, cyclical",Aandelen,1450418
Yageo Corp,4.863.286,Taiwan,Industrial,Aandelen,4863286
Yamaha Motor Co Ltd,1.649.681,Japan,"Consumer, cyclical",Aandelen,1649681
Yara International ASA,689.648,Brazilië,Basic materials,Aandelen,689648
Yealink Network Technology Corp Ltd,250.378,China,Communications,Aandelen,250378
Yes Bank Ltd,1.919.172,India,Financial,Aandelen,1919172
Yokogawa Electric Corp,1.584.009,Japan,Industrial,Aandelen,1584009
Yokohama Financial Group Inc,1.906.031,Japan,Financial,Aandelen,1906031
Yorkshire Building Society,848.868,Verenigd Koninkrijk,Financial,Bedrijfsobligaties,848868
Yuanta Financial Holding Co Ltd,7.252.523,Taiwan,Financial,Aandelen,7252523
Yuhan Corp,2.799.665,Zuid-Korea,"Consumer, non-cyclical",Aandelen,2799665
Yum China Holdings Inc,10.372.723,China,"Consumer, cyclical",Aandelen,10372723
Yum! Brands Inc,23.015.543,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,23015543
Yum! Brands Inc,8.083.554,Verenigde Staten,"Consumer, cyclical",Aandelen,8083554
Zalando SE,776.268,Duitsland,"Consumer, cyclical",Aandelen,776268
Zebra Technologies Corp,3.266.159,Verenigde Staten,Technology,Bedrijfsobligaties,3266159
Zebra Technologies Corp,2.791.281,Verenigde Staten,Technology,Aandelen,2791281
Zegona Finance PLC,5.599.683,Verenigd Koninkrijk,Communications,Bedrijfsobligaties,5599683
Zhejiang Jingsheng Mechanical & Electrical Co Ltd,331.906,China,Technology,Aandelen,331906
Zhejiang NHU Co Ltd,492.603,China,"Consumer, non-cyclical",Aandelen,492603
Zhen Ding Technology Holding Ltd,1.752.167,Taiwan,Industrial,Aandelen,1752167
Zhongji Innolight Co Ltd,2.268.367,China,Communications,Aandelen,2268367
Ziggo Bond Co BV,6.988.395,Nederland,Communications,Bedrijfsobligaties,6988395
Ziggo BV,15.760.017,Nederland,Communications,Bedrijfsobligaties,15760017
Zimmer Biomet Holdings Inc,37.875.637,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,37875637
Zimmer Biomet Holdings Inc,3.750.880,Verenigde Staten,"Consumer, non-cyclical",Aandelen,3750880
Zoetis Inc,12.460.985,Verenigde Staten,"Consumer, non-cyclical",Aandelen,12460985
Zoom Communications Inc,3.886.347,Verenigde Staten,Technology,Aandelen,3886347
ZoomInfo Technologies LLC/ZoomInfo Finance Corp,6.372.221,Verenigde Staten,Technology,Bedrijfsobligaties,6372221
ZOZO Inc,865.234,Japan,Communications,Aandelen,865234
Zscaler Inc,5.641.514,Verenigde Staten,Technology,Aandelen,5641514
ZTO Express Cayman Inc,4.808.029,China,Industrial,Aandelen,4808029
